time_s,Sheepmount_h,Bothcherby_h,Denton_Holme_h,Building_1_h,Water_mark_3_h,Water_mark_4_h,Water_mark_5_h,Water_mark_6_h,Water_mark_7_h,Bus_depot_h,Substation_h,Pallett_Yard_h,Brown_Bros_h,Water_mark_1_h,Water_mark_2_h,Sheepmount_u,Bothcherby_u,Denton_Holme_u,Building_1_u,Water_mark_3_u,Water_mark_4_u,Water_mark_5_u,Water_mark_6_u,Water_mark_7_u,Bus_depot_u,Substation_u,Pallett_Yard_u,Brown_Bros_u,Water_mark_1_u,Water_mark_2_u,tot_vol
198900,6.3,2.5,2.2,1.6,1.1,2.4,1.1,1.1,1.8,0.0,-0.0,0.3,0.7,0.6,0.0,0.7,-0.2,-0.1,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.2,-0.1,0.1,0.1,-0.0,8709457.8
199800,6.2,2.5,2.2,1.6,1.1,2.3,1.1,1.1,1.7,0.0,-0.0,0.3,0.7,0.6,0.0,0.7,-0.2,-0.1,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.2,-0.1,0.1,0.1,-0.0,8620369.5
200700,6.2,2.5,2.2,1.6,1.1,2.3,1.1,1.1,1.7,0.0,-0.0,0.3,0.7,0.5,0.0,0.7,-0.2,-0.1,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.1,0.1,-0.0,8535064.1
201600,6.2,2.5,2.2,1.5,1.1,2.3,1.1,1.1,1.7,0.0,-0.0,0.3,0.7,0.5,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.1,0.1,-0.0,8453293.8
202500,6.2,2.5,2.1,1.5,1.0,2.3,1.1,1.1,1.7,0.0,0.0,0.3,0.7,0.5,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.0,0.1,-0.0,8374962.5
203400,6.1,2.4,2.1,1.5,1.0,2.3,1.0,1.1,1.7,0.0,0.0,0.3,0.6,0.5,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.0,0.0,-0.0,8299826.6
204300,6.1,2.4,2.1,1.4,1.0,2.2,1.0,1.0,1.7,0.0,0.0,0.2,0.6,0.5,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.0,0.0,-0.0,8227817.2
205200,6.1,2.4,2.1,1.4,1.0,2.2,1.0,1.0,1.6,0.0,0.0,0.2,0.6,0.4,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.0,0.0,-0.0,8158651.6
206100,6.1,2.4,2.1,1.4,1.0,2.2,1.0,1.0,1.6,0.0,0.0,0.2,0.6,0.4,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.1,-0.2,0.0,0.0,-0.0,8092220.3
207000,6.0,2.4,2.1,1.4,1.0,2.2,0.9,1.0,1.6,0.0,0.0,0.2,0.6,0.4,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.2,0.0,0.0,-0.0,8028511.7
207900,6.0,2.4,2.1,1.3,1.0,2.2,0.9,1.0,1.6,0.0,0.0,0.2,0.6,0.4,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.2,0.0,0.0,-0.0,7967318.8
208800,6.0,2.4,2.1,1.3,1.0,2.2,0.9,1.0,1.6,0.0,0.0,0.2,0.5,0.4,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.2,0.0,0.0,-0.0,7908462.5
209700,6.0,2.4,2.0,1.3,1.0,2.1,0.9,1.0,1.6,0.0,0.0,0.2,0.5,0.4,0.0,0.6,-0.2,-0.1,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.2,0.0,0.0,-0.0,7851864.1
210600,6.0,2.4,2.0,1.3,0.9,2.1,0.9,1.0,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.2,0.0,0.0,-0.0,7797412.5
211500,5.9,2.4,2.0,1.3,0.9,2.1,0.9,1.0,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.2,0.0,0.0,-0.0,7744976.6
212400,5.9,2.4,2.0,1.4,0.9,2.1,0.8,1.0,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7694542.2
213300,5.9,2.4,2.0,1.4,0.9,2.1,0.8,1.0,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7645971.1
214200,5.9,2.4,1.9,1.4,0.9,2.1,0.8,0.9,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7599119.5
215100,5.9,2.4,1.9,1.4,0.9,2.1,0.8,0.9,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7553963.3
216000,5.8,2.4,1.9,1.4,0.9,2.1,0.8,0.9,1.5,0.0,0.0,0.1,0.5,0.3,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7510423.4
216900,5.8,2.4,1.8,1.4,0.9,2.0,0.8,0.9,1.5,0.0,0.0,0.1,0.5,0.2,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7468364.1
217800,5.8,2.4,1.8,1.4,0.9,2.0,0.8,0.9,1.5,0.0,0.0,0.0,0.5,0.2,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7427800.8
218700,5.8,2.4,1.8,1.4,0.9,2.0,0.8,0.9,1.4,0.0,0.0,0.0,0.5,0.2,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.0,-0.1,0.0,0.0,-0.0,7388635.9
219600,5.8,2.4,1.7,1.4,0.9,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.5,0.2,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,-0.0,7350844.5
220500,5.8,2.4,1.7,1.4,0.9,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.2,-0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0,-0.1,0.0,0.0,-0.0,7314318.0
221400,5.8,2.4,1.7,1.4,0.9,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,-0.0,7278936.7
222300,5.8,2.4,1.6,1.4,0.8,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.1,0.0,0.0,-0.0,7244754.7
223200,5.8,2.3,1.6,1.4,0.8,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7211820.3
224100,5.7,2.3,1.5,1.4,0.8,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.2,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7179993.8
225000,5.7,2.3,1.5,1.4,0.8,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7149232.8
225900,5.7,2.3,1.5,1.5,0.8,2.0,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7119563.3
226800,5.7,2.3,1.4,1.5,0.8,1.9,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.2,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7090890.6
227700,5.7,2.3,1.4,1.5,0.8,1.9,0.7,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7063181.2
228600,5.7,2.3,1.4,1.5,0.8,1.9,0.6,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7036421.9
229500,5.7,2.3,1.4,1.5,0.8,1.9,0.6,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7010644.5
230400,5.7,2.3,1.4,1.5,0.8,1.9,0.6,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,-0.0,6985807.8
231300,5.7,2.3,1.4,1.5,0.8,1.9,0.6,0.9,1.4,0.0,0.0,0.0,0.4,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,-0.0,6961882.0
232200,5.7,2.3,1.4,1.5,0.8,1.9,0.6,0.9,1.3,0.0,0.0,0.0,0.3,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,-0.0,0.1,0.0,-0.0,6938815.6
233100,5.7,2.3,1.4,1.5,0.8,1.9,0.6,0.9,1.3,0.0,0.0,0.0,0.3,0.1,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6916588.3
234000,5.7,2.3,1.3,1.5,0.8,1.9,0.6,0.9,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6895112.5
234900,5.7,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6874435.9
235800,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6854598.4
236700,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6835517.2
237600,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6817217.2
238500,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6799737.5
239400,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6782991.4
240300,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6766897.7
241200,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6751504.7
242100,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.3,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6736854.7
243000,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6722980.5
243900,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6709865.6
244800,5.6,2.3,1.3,1.5,0.8,1.9,0.6,0.8,1.3,0.0,0.0,0.0,0.3,0.0,0.0,0.6,-0.1,-0.4,-0.1,0.1,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,-0.0,6697471.1
