time_s,Sheepmount_h,Bothcherby_h,Denton_Holme_h,Building_1_h,Water_mark_3_h,Water_mark_4_h,Water_mark_5_h,Water_mark_6_h,Water_mark_7_h,Bus_depot_h,Substation_h,Pallett_Yard_h,Brown_Bros_h,Water_mark_1_h,Water_mark_2_h,Sheepmount_u,Bothcherby_u,Denton_Holme_u,Building_1_u,Water_mark_3_u,Water_mark_4_u,Water_mark_5_u,Water_mark_6_u,Water_mark_7_u,Bus_depot_u,Substation_u,Pallett_Yard_u,Brown_Bros_u,Water_mark_1_u,Water_mark_2_u,tot_vol
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13157.9
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91708.1
2700,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221994.7
3600,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340115.9
4500,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444785.3
5400,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541696.1
6300,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634542.8
7200,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725264.6
8100,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814778.0
9000,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903479.3
9900,0.0,1.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991705.2
10800,0.0,1.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079631.8
11700,0.0,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1167474.6
12600,0.0,1.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.5,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255262.2
13500,0.0,1.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.5,0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343035.2
14400,0.0,2.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.5,0.2,-0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431123.7
15300,0.0,2.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.2,-0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1519695.1
16200,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.2,-0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1609044.9
17100,0.0,2.0,1.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.2,-0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699253.5
18000,0.0,2.0,1.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.2,-0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790148.4
18900,1.1,2.1,1.5,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,-0.3,0.2,-0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880891.6
19800,2.0,2.1,1.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,-0.3,0.2,-0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971387.1
20700,2.5,2.1,1.8,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.3,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061745.9
21600,2.8,2.1,1.9,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.2,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146039.3
22500,3.0,2.2,2.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.2,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2213196.3
23400,3.2,2.2,2.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.2,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271531.1
24300,3.3,2.2,2.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,-0.1,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2323587.3
25200,3.4,2.2,2.2,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,-0.1,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370673.0
26100,3.5,2.2,2.2,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,-0.1,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413914.5
27000,3.6,2.3,2.3,0.1,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,-0.0,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454712.5
27900,3.6,2.3,2.3,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,-0.0,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2495421.7
28800,3.7,2.3,2.3,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.0,0.2,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2539388.3
29700,3.7,2.3,2.3,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,-0.0,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589525.4
30600,3.7,2.3,2.3,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.0,0.0,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2647024.2
31500,3.8,2.3,2.3,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.1,0.0,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2691631.6
32400,3.8,2.2,2.3,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.1,0.0,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707281.6
33300,3.8,2.2,2.3,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.1,0.0,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2715631.8
34200,3.9,2.2,2.3,0.1,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.0,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2732832.4
35100,3.9,2.3,2.3,0.1,0.1,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.1,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756957.0
36000,3.9,2.3,2.2,0.1,0.1,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.1,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787491.8
36900,3.9,2.3,2.2,0.1,0.1,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.1,0.2,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2824097.7
37800,3.9,2.3,2.1,0.1,0.1,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2866734.4
38700,4.0,2.3,2.1,0.1,0.1,0.6,0.0,0.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2915471.9
39600,4.0,2.3,2.0,0.1,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2970221.9
40500,4.0,2.3,2.0,0.1,0.2,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3030576.6
41400,4.0,2.3,2.0,0.1,0.2,0.7,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3096339.5
42300,4.0,2.3,2.0,0.1,0.2,0.8,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.0,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3167327.3
43200,4.0,2.3,1.9,0.1,0.2,0.8,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.3,0.3,-0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3243191.4
44100,4.0,2.3,1.9,0.1,0.3,0.9,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.3,0.3,-0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3323827.3
45000,4.1,2.3,1.9,0.2,0.3,1.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.3,0.3,-0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409073.4
45900,4.1,2.3,2.0,0.2,0.3,1.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.0,0.2,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3498796.9
46800,4.1,2.3,2.0,0.2,0.3,1.1,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,-0.2,0.3,-0.0,0.2,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3592821.9
47700,4.1,2.3,2.0,0.3,0.4,1.1,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,-0.2,0.3,0.0,0.2,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3690997.3
48600,4.2,2.3,2.1,0.4,0.4,1.2,0.0,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,-0.2,0.3,0.0,0.2,0.0,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793559.0
49500,4.2,2.3,2.3,0.5,0.5,1.3,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,-0.0,0.2,0.0,0.2,0.1,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900332.8
50400,4.2,2.3,2.4,0.7,0.5,1.3,0.1,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,0.2,0.0,0.2,0.1,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4011338.3
51300,4.3,2.3,2.4,0.9,0.5,1.4,0.1,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,0.1,0.0,0.2,0.1,0.1,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4126745.3
52200,4.3,2.4,2.5,1.0,0.6,1.5,0.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246061.7
53100,4.4,2.4,2.6,1.1,0.6,1.5,0.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,-0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4369426.6
54000,4.4,2.4,2.7,1.2,0.6,1.6,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,-0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4497532.0
54900,4.5,2.4,2.8,1.3,0.7,1.6,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,-0.1,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4630708.6
55800,4.5,2.4,2.9,1.3,0.7,1.6,0.2,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,-0.1,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4768745.7
56700,4.6,2.4,3.0,1.4,0.7,1.7,0.3,0.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.2,0.1,-0.1,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4911448.8
57600,4.6,2.4,2.9,1.4,0.8,1.7,0.3,0.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,-0.2,-0.1,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5058133.6
58500,4.7,2.4,2.8,1.4,0.8,1.8,0.3,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207029.7
59400,4.8,2.4,2.8,1.5,0.8,1.8,0.4,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5356935.2
60300,4.9,2.4,2.8,1.5,0.9,1.8,0.4,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5506235.5
61200,5.0,2.4,2.8,1.5,0.9,1.9,0.4,1.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5654055.1
62100,5.0,2.4,2.8,1.5,0.9,1.9,0.4,1.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5799670.7
63000,5.1,2.5,2.9,1.5,1.0,2.0,0.5,1.1,1.4,0.0,0.0,0.0,0.1,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,5942007.0
63900,5.2,2.5,2.9,1.5,1.0,2.0,0.5,1.1,1.4,0.0,0.0,0.0,0.1,0.0,0.0,0.5,-0.3,-0.3,-0.1,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6080812.5
64800,5.3,2.5,2.9,1.5,1.0,2.0,0.5,1.1,1.5,-0.0,0.0,0.0,0.1,0.0,0.0,0.6,-0.3,-0.3,-0.1,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6216627.3
65700,5.3,2.6,2.9,1.5,1.0,2.0,0.6,1.2,1.5,0.0,0.0,0.0,0.1,0.0,0.0,0.6,-0.3,-0.3,-0.1,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6348672.7
66600,5.4,2.6,2.9,1.4,1.1,2.1,0.6,1.2,1.5,0.0,0.0,0.0,0.2,0.0,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6475654.7
67500,5.4,2.6,2.9,1.4,1.1,2.1,0.6,1.2,1.6,0.2,0.0,0.0,0.2,-0.0,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6597783.6
68400,5.5,2.6,2.9,1.4,1.1,2.1,0.7,1.2,1.6,0.2,0.0,0.0,0.3,0.0,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6715328.9
69300,5.5,2.6,2.9,1.4,1.1,2.1,0.7,1.2,1.6,0.2,0.0,0.0,0.3,0.1,0.0,0.6,-0.3,-0.3,0.0,0.1,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6828602.3
70200,5.6,2.6,2.9,1.4,1.1,2.2,0.7,1.2,1.6,0.3,0.0,0.0,0.3,0.1,0.0,0.6,-0.3,-0.3,0.0,0.1,0.3,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,6938407.0
71100,5.6,2.7,3.0,1.4,1.1,2.2,0.8,1.2,1.6,0.3,0.0,0.0,0.3,0.2,0.0,0.6,-0.3,-0.3,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7044531.2
72000,5.7,2.7,3.0,1.5,1.2,2.2,0.8,1.2,1.7,0.4,0.0,0.0,0.3,0.2,0.0,0.6,-0.3,-0.3,0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7146206.2
72900,5.7,2.7,3.0,1.5,1.2,2.2,0.8,1.2,1.7,0.4,0.0,0.0,0.4,0.3,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7243978.1
73800,5.8,2.7,3.0,1.5,1.2,2.3,0.9,1.2,1.7,0.4,0.0,0.0,0.4,0.3,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7338079.7
74700,5.8,2.7,2.9,1.6,1.2,2.3,0.9,1.3,1.7,0.5,0.0,0.0,0.4,0.3,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7428650.8
75600,5.8,2.7,2.9,1.6,1.2,2.3,0.9,1.3,1.7,0.5,0.0,0.0,0.4,0.3,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7516083.6
76500,5.9,2.8,2.9,1.6,1.2,2.3,0.9,1.3,1.8,0.5,0.0,0.0,0.4,0.4,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7600824.2
77400,5.9,2.8,2.9,1.6,1.3,2.3,1.0,1.3,1.8,0.6,0.0,0.0,0.5,0.4,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,7682803.9
78300,5.9,2.8,2.9,1.7,1.3,2.4,1.0,1.3,1.8,0.6,-0.0,0.0,0.5,0.4,0.0,0.6,-0.3,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,7762515.6
79200,5.9,2.8,3.0,1.7,1.3,2.4,1.0,1.3,1.8,0.6,0.0,0.0,0.5,0.4,0.0,0.6,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,7841021.1
80100,6.0,2.8,3.0,1.7,1.3,2.4,1.0,1.3,1.8,0.6,0.0,0.0,0.5,0.5,0.0,0.7,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,7919045.3
81000,6.0,2.9,3.1,1.7,1.3,2.4,1.1,1.3,1.8,0.7,0.0,0.0,0.5,0.5,0.0,0.7,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,7997656.2
81900,6.0,2.9,3.1,1.8,1.3,2.4,1.1,1.3,1.9,0.7,0.0,0.0,0.5,0.5,0.0,0.7,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,8078846.9
82800,6.0,2.9,3.2,1.8,1.3,2.4,1.1,1.3,1.9,0.7,0.0,0.0,0.5,0.5,0.0,0.7,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,8162789.1
83700,6.1,2.9,3.3,1.8,1.4,2.5,1.1,1.4,1.9,0.7,0.0,0.0,0.6,0.5,0.0,0.7,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,8251259.4
84600,6.1,2.9,3.5,1.8,1.4,2.5,1.1,1.4,1.9,0.8,0.0,0.0,0.6,0.6,0.1,0.7,-0.2,-0.3,-0.0,0.1,0.2,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,8346025.8
85500,6.1,3.0,3.6,1.9,1.4,2.5,1.2,1.4,1.9,0.8,0.0,0.0,0.6,0.6,0.1,0.7,-0.2,-0.2,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.0,8446686.7
86400,6.1,3.0,3.8,1.9,1.4,2.5,1.2,1.4,2.0,0.8,0.0,0.0,0.6,0.6,0.2,0.7,-0.2,-0.2,-0.0,0.1,0.2,0.2,0.1,0.1,0.2,0.0,0.0,0.1,0.1,0.0,8553624.2
87300,6.1,3.0,3.9,1.9,1.4,2.5,1.2,1.4,2.0,0.8,0.0,0.0,0.6,0.6,0.2,0.7,-0.2,-0.2,-0.0,0.1,0.2,0.2,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.0,8666392.2
88200,6.1,3.1,4.0,1.9,1.5,2.6,1.2,1.5,2.0,0.8,0.0,0.0,0.6,0.7,0.3,0.7,-0.2,-0.1,-0.0,0.1,0.2,0.2,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.0,8784344.5
89100,6.1,3.1,4.2,2.0,1.5,2.6,1.2,1.5,2.0,0.9,0.0,0.0,0.7,0.7,0.3,0.7,-0.2,-0.1,-0.0,0.1,0.2,0.2,0.2,0.1,0.2,0.0,0.0,0.1,0.1,0.0,8907384.4
90000,6.2,3.1,4.3,2.0,1.5,2.6,1.3,1.5,2.1,0.9,0.0,0.0,0.7,0.7,0.4,0.7,-0.1,0.0,-0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,9035219.5
90900,6.2,3.2,4.4,2.0,1.5,2.7,1.3,1.5,2.1,0.9,0.0,0.0,0.7,0.7,0.5,0.7,-0.1,0.0,-0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,9167270.3
91800,6.2,3.2,4.5,2.1,1.6,2.7,1.3,1.6,2.1,0.9,0.0,0.0,0.7,0.8,0.5,0.7,-0.1,0.0,-0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,9302804.7
92700,6.2,3.3,4.6,2.1,1.6,2.7,1.3,1.6,2.1,1.0,0.0,0.0,0.7,0.8,0.6,0.7,-0.1,0.0,-0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,9442039.1
93600,6.2,3.3,4.7,2.1,1.6,2.7,1.4,1.6,2.2,1.0,0.0,0.0,0.8,0.8,0.6,0.7,-0.0,0.1,-0.0,0.1,0.2,0.2,0.2,0.1,0.3,0.0,0.0,0.1,0.2,0.0,9587159.4
